tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
@user @user من شفت بروفايلك عرفت أنك شخصية قذرة و منحرفة لذلك ماراح أكثر هرج مع الأنجاس أمثالك,normal,5,fear,4,direct,1,individual,0,other,0
عنصره على الحريم,offensive,2,sadness,3,indirect,0,women,2,gender,2
#طال_عمره بيتهيألي دالوقت كل واحد عرف مقامه وتمامه.. واللي هييجي ع الأهلي بنص كلمة هندوس على وشه ووش اللي يعرص له ب… @url,normal,5,disgust,0,indirect,0,individual,0,other,0
مقتل 19 خنزير من العناصر اﻻرهابيه التي قامت بحادث المنيا والتي كانت مختبئة بمنطقة جبلية بالظهير الصحراوي,normal,5,disgust,0,indirect,0,other,1,other,0
@user لو حدى كل العرب حدو قطر في البناء و النهضة و التعليم و التطوير و النمو الاقتصادي والاجتماعي ...لرأي… @url,normal,5,indifference,6,indirect,0,other,1,other,0
صراحة نفسي اشوف ولاد الوسخة اللي قالوا مدرب اجنبي منك لله ربنا ياخدك ي… @url,offensive,2,sadness,3,indirect,0,other,1,other,0
اوسخ ناس!!! ببررو التحرش وبتمسخرو على الضحية!!!!! @url,disrespectful,3,shock,1,indirect,0,women,2,gender,2
عادي ياقلبي كلهم كذا خنازير @url,disrespectful,3,anger,2,indirect,0,other,1,other,0
ام ناصر طلعت منحرفة,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
نعم يا حبيب خالتك؟!! التحرش يحتاج سبب؟!! أغرب عن وجهي يا متحرش لئلا تسمع ما لا يرضيك.. عندما تتحرشىون بالأطفال الصغ… @url,disrespectful,3,shock,1,indirect,0,individual,0,other,0
@user @user عالم شيعي يوصي بشرب بول البعير @url,hateful,1,indifference,6,indirect,0,other,1,religion,3
@user والله اذا انا حبيبج من حقج تخونين مو عشان انا جيكر لا لا هي هات ولاكن هذا طبعكم يا الحريم قلوبكم مثل الرمان الحبوب واجد,normal,5,indifference,6,direct,1,women,2,gender,2
@user هذا كلام خنازير يهود العرب وهؤلاء من علامات الساعة,abusive,0,disgust,0,indirect,0,other,1,other,0
@user @user  عندنا في السودان نقول هذه المرة بايرة أي عانس ، وبضاعتي بايرة أي لم يشتريها أحد,normal,5,indifference,6,direct,1,women,2,gender,2
@user @user إنتوا طلعتوا بس شاطرين بالمواجهة مع الكل بالداخل و مملكة بول البعير و المناشير ضد التيار ا… @url,disrespectful,3,disgust,0,direct,1,other,1,origin,1
ياريت اربع سنين بنقول الكلام ومفيش حد سامع السجون عماله تعلف في خنازير الاخوان وهما يخططوا والكلاب الي بره تنفذ @url,hateful,1,anger,2,indirect,0,other,1,other,0
يظل التحرش تحرشا.... حتى يأتي من الرجل المناسب فيسمى غزل @url,normal,5,anger,2,indirect,0,women,2,other,0
@user @user ههههه يبدوا أنك اثقلت في شرب اكثر من قدحين بول البعير ولذلك دماغك شطح ههه وهابيه لاعقل لكم,offensive,2,shock,1,direct,1,individual,0,other,0
بيت وسخ بصحيح.   @url,offensive,2,confusion,5,indirect,0,other,1,other,0
اهو الـ انتً مطنشها وبتهمل فيها دى غيرك يتمنئ تعمل لرسالةseen بس انت وسخ شويه.,offensive,2,indifference,6,direct,1,individual,0,other,0
عادي ردوا زي كذا بس لو التحرش انقلب لاعتداء جسدي بالض… @url,offensive,2,disgust,0,indirect,0,women,2,gender,2
@user @user @user @user @user الافارقة المحترمين مش مشاركين في دوري ابطال افريقيا كلهم في اوروبا وهذا السبب,abusive,0,indifference,6,indirect,0,african_descent,3,other,0
همهم يطلعون المرأة متبرجة ليس لها رادع حتى الدين لايعترفون بشرعيته,offensive,2,disgust,0,indirect,0,women,2,other,0
@user هذا ماكل تبن وشارب معا بول البعير فمختل عقله الله يطيح حظك,abusive,0,shock,1,indirect,0,other,1,other,0
@user @user على شنو نحسدك على بول البعير الي تشربه لو على النعال الي تلبسه لو على ثقافتك البعرورية.… @url,hateful,1,shock,1,direct,1,individual,0,origin,1
بالفيديو.. الكلباني يرجِّح جواز دخول اليهود والنصارى للمساجد .. وهذا ما قاله عن النظر لوجه المرأة! @url,normal,5,indifference,6,indirect,0,individual,0,other,0
@user @user احنا مشغولين بقضية التحرش الجنسي @url,disrespectful,3,indifference,6,direct,1,women,2,gender,2
@user هذ اوسخ من الكلب هذا خنزير,abusive,0,sadness,3,indirect,0,individual,0,other,0
@user @user قوم شاربي بول البعير صارو يفهمون فالكرة,offensive,2,shock,1,indirect,0,other,1,other,0
تجسس محارم ديوث دياثة ديوثة كلوت كلوت… @url,offensive,2,disgust,0,indirect,0,other,1,gender,2
أنا ماغادي نتضامن مع هاد الفيمينستس دالمغرب تايقولو ليا معايير التمييز بين التحرش من إبداء الإعجاب. ديك الساعة نقرر… @url,disrespectful,3,sadness,3,indirect,0,women,2,other,0
@user مو ظروري تبثي والله اخلاقك افضل لك من الشهره على حساب دينك تظهري متبرجة كاشفه شعرك والله انصحك اتركي ها المجال,normal,5,sadness,3,direct,1,individual,0,religion,3
@user @user @user @user @user ههههه لمهم نبقاش بايرة,offensive,2,disgust,0,indirect,0,women,2,gender,2
@user @user خنزير مخرفن,offensive,2,anger,2,direct,1,individual,0,other,0
@user @user راجع التسجيل العقاري او الضربة راج تعرف اننا الاول على العالم موظفين عبالك خنازير,disrespectful,3,anger,2,direct,1,individual,0,other,0
@user @user @user اما انت جلوي انت بالزبالة كنتما ومن بول البعير تشرب وتنقع شاربكا يانذل اليهودي يحم… @url,abusive,0,anger,2,direct,1,individual,0,other,0
@user يا ليل، هل شربت بول البعير خلال هذه الفترة الإستثنائية؟,offensive,2,shock,1,direct,1,individual,0,origin,1
#لا_يضحكون_عليك و يقولون تحرري و اسقطي الولاية عندنا شغلات اهم من الخرابيط هاذي مالقينا لها حل زي البطالة و التحرش و السكن و الدراسة,normal,5,indifference,6,direct,1,individual,0,other,0
بعض الدكاتره والاساتذه بالجامعه يستغل مكانه الاكاديمي في التحرش بالطالبات,fearful,4,disgust,0,indirect,0,women,2,gender,2
نساء متبرجه شباب بكامل الاناقه,abusive,0,indifference,6,indirect,0,women,2,other,0
سجون العصابه الطائفيه الكهنوتيه هي قبور وليست سجون  الداخل اليها مفقود والخارج منها مولود  معظم من يتم اعتقالهم و… @url,abusive,0,anger,2,indirect,0,other,1,origin,1
#شنو_ناقصك_بهل_الوقت سألوا حكيماً: وقالوا من هي اجمل الحريم فقال: اللي يسبونها كل الحريم,disrespectful,3,sadness,3,indirect,0,women,2,gender,2
@user @user تعلم من خنازير ولا حمير,normal,5,shock,1,direct,1,other,1,origin,1
@user @user @user مابه بايره,abusive,0,disgust,0,direct,1,women,2,gender,2
@user @user من عبد اللطيف إلى أصغر سلتوح كلهم خنازير,abusive,0,shock,1,indirect,0,individual,0,origin,1
@user @user @user الا انت الزوج نبقى بايرة حسن لي,abusive,0,disgust,0,indirect,0,individual,0,other,0
@user @user @user هل تفكر بأن شرب بول البعير ليس بحلال وأنها نجسة ومكروهة ينفر منها الحيوان قب… @user,offensive,2,sadness,3,indirect,0,other,1,other,0
@user @user عاد الحريم اول ناس راح يوافقون عالاقتراح,offensive,2,disgust,0,direct,1,women,2,gender,2
ايران تختبر  بنجاح  صاروخ ارض جو  والسعودية  تختبر  بنجاح  بول البعير  الجديد,offensive,2,disgust,0,indirect,0,other,1,origin,1
@user @user @user @user @user @user @user بعدهم  اخراج الافارقة ان شاء الله,hateful,1,disgust,0,direct,1,african_descent,3,origin,1
إلى خنازير فلسطين.. من الذي باع الأرض و(الكضية)؟ @url,hateful,1,indifference,6,direct,1,other,1,origin,1
@user وكما غردت انا سابقآ المحترمون يردون زواج البنات في عمر ١٠ سنوات ويردون التحرش بكل متبرجه أسوه بشيخهم المجلود هههه,hateful,1,shock,1,indirect,0,individual,0,gender,2
يبدو انك قد اكثرت من بول البعير الصباحي… @url,hateful,1,disgust,0,direct,1,other,1,origin,1
@user @user منتظر إيه من خنزير,hateful,1,anger,2,direct,1,individual,0,other,0
وياكثر الحريم  اللي تعاني من هالشي,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user @user خنازير,abusive,0,disgust,0,direct,1,other,1,origin,1
@user @user @user @user بول البعير يطلع عليك معقم وديتول,abusive,0,indifference,6,indirect,0,individual,0,other,0
موقفتش معاهم ليه في ملف كاس العالم يا وسخ @url,offensive,2,indifference,6,indirect,0,individual,0,other,0
نصايح كيف تصيرين بايره وراميه نفسك على رجلك @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user @user التصر يح هذا يأتي ضمن استراتيجية اطالة امد الحر ب لتستفيد من بيع الاسلحه خبر  خييث ينقله خنازير  الاخوان امثالك,hateful,1,shock,1,direct,1,individual,0,other,0
@user @user @user @user والله اذا كان ابوك نجس وكلب وإخوانك حمير  وأمك فحبه وشرموطه هذي عائلة… @url,disrespectful,3,disgust,0,direct,1,individual,0,origin,1
@user يا عيب الشوم عليكم..بتضلو تقولو عن الخليج شاربين بول البعير..شوفو الخليج وين صار و نحن وين بعدنا..ق… @url,normal,5,sadness,3,indirect,0,other,1,origin,1
يوجد أربع عراقيين بالصحراءواحد يقص قصةشاب مريض أتاةفداواةب #بول_البعير شعر الأثنان بجان…,disrespectful,3,indifference,6,indirect,0,other,1,other,0
علي اهل غزة قتل كل خنزير حمساوي عليكمزجمع اسمائهم وملاحقتهم سياتي مثل يوم رابعة للسحل وحرق خنازير البنا وقطب  #ارفعوا_العقوبات_عن_غزة,hateful,1,disgust,0,indirect,0,other,1,other,0
@user هههههههه خنزير نجس اتفووووووو عليه,offensive,2,shock,1,direct,1,individual,0,other,0
@user @user تخلف يا شاربي بول البعير,hateful,1,sadness,3,direct,1,individual,0,origin,1
في فرق بين انك تكون اوبن مايندد وانك ماكل لحم خنزير,normal,5,disgust,0,indirect,0,other,1,other,0
@user ههههه أولاها بترضى بعدين بتبدا بالطلبات  والمشاكل هؤلاء الحريم,normal,5,shock,1,indirect,0,women,2,gender,2
لعل هذا الامر يظهر حالة المجتمع الذكوري اللي دابحينا فيها كل ما دق الكوز بالجرة.. اما ظاهرة التحرش او الاغتصاب بأي… @url,disrespectful,3,disgust,0,direct,1,women,2,gender,2
ابغى خنزير ابيض ونحيف ويصور يجي خاص اسبه واسب امه واظارط عليهم ، اللي م يصور لا اشوفه,abusive,0,anger,2,indirect,0,other,1,origin,1
@user @user ثانيا الفرس لم يحتلوا لا سوريا ولا لبنان وانصحك ان تبطل شرب بول البعير حتى ما يصير عندك خلط… @url,normal,5,disgust,0,indirect,0,individual,0,origin,1
وساعتها متزعلوش ان حد وسخ طلع من حياتكم..,offensive,2,disgust,0,direct,1,other,1,other,0
@user @user خبير الكبتاغون امير من عندكن يا تبع بول البعير,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
@user @user @user يلا يا خنزير ورنا شطارتك السنه الجايه إذا احيانا الله,disrespectful,3,shock,1,direct,1,individual,0,other,0
التحرش مكارثية أم خطر حقيقي؟,normal,5,indifference,6,direct,1,women,2,other,0
هو البدوي شارب بول البعير ليه بيوافق نسوانه تشوف اجسام و فخاد و حمامة رجال مفتولي العضلات و مش موافق الستات الرجال… @user,normal,5,anger,2,indirect,0,other,1,origin,1
@user وجهة مزبلية مش سياحية ! شعب وسخ و ارض وسخة ! عيب عليكم,offensive,2,disgust,0,direct,1,other,1,origin,1
@user ي بعد جبدي انت . انا أحبك أكثر ي واحشني ي وسخ,normal,5,indifference,6,indirect,0,individual,0,other,0
الخنزير دائما قذر وانت من خنازير المجاري التي تتلذذ بالاوساخ فأنت ومن معك انمسخت اراوحكم فمنكم قرده ومنكم من على شا… @url,hateful,1,shock,1,indirect,0,other,1,other,0
خنزير آدمي يدعي الامانه ويصلي صلاة الجماعه يدعي الأخلاق الحميده يساعد الناس,hateful,1,shock,1,indirect,0,individual,0,religion,3
@user @user @user @user ارسله مقاطع لجرايم العصملي وخرامئني وبعدين يقول لا تكثرين بول البعير زق حيشاكم مروح,hateful,1,indifference,6,indirect,0,other,1,other,0
فتوى جديدة من #العراق يجوز شرب بول البعير وبول البقر وبول الماعز  ، اترك التعليق لكم . @user,disrespectful,3,disgust,0,indirect,0,other,1,other,0
وانتي مال امك يا مطلقة يا بايرة ياوش قنوات @url,disrespectful,3,disgust,0,direct,1,women,2,gender,2
في ناس كدا مهما زودت powder و foundation و لبس شيك عمرهم مهينضفوا لان جواهم  وسخ,fearful,4,disgust,0,indirect,0,other,1,other,0
@user ماعندكم غير سالفة خاشقجي يا خوارج ام للتغطية على عقوبات شريفه وتحرير الحديده يا خنازير,hateful,1,shock,1,direct,1,other,1,other,0
@user من لا يملك يعطي لمن لا يستحق ابشر بمعاده 300مليون عربي يا خنازير,offensive,2,indifference,6,direct,1,individual,0,other,0
صداقتك بايره وفعالك الفشله,offensive,2,indifference,6,direct,1,individual,0,other,0
ده جبته امبارح وخلصتو انهاردة قصتو حلوه خصوصا انو بيتكلم عن حاجة واقعيه بتحصل التحرش والاعتداء نهايته خياليه مش معق… @url,normal,5,shock,1,indirect,0,women,2,gender,2
@user هذا الجزائري وسخ وحيوان لعنه الله يازقان,offensive,2,disgust,0,indirect,0,individual,0,origin,1
خنازير جماعة الإخوان المفلسين في غابات خارج إسطنبول بقيادة الراقصة والبقرة الإخوانية توكل @url,disrespectful,3,indifference,6,indirect,0,other,1,other,0
@user ونحن المشاهدين ارتأينا أنكم خنازير يا الجزيرة,hateful,1,indifference,6,indirect,0,other,1,other,0
طب امنعو التحرش الاول  #ضد_منع_النقاب,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user @user @user @user يبدو انك بايرة من البايرات ربي يجيبلك زوج من التويتر ولا الفيس ...قولي ان شاء الله,disrespectful,3,sadness,3,direct,1,women,2,gender,2
@user @user @user بنات بلادي حابين يرفعوا النسبة لل 15 مليون بايرة ياي لازم يتزوج 23 ويعاود في 30 كشما ينقص ضغط,abusive,0,indifference,6,indirect,0,women,2,other,0
@user @user لولا خنازير الغرب ما نبح كلب مجوسي في ارض العرب.,hateful,1,shock,1,direct,1,other,1,origin,1
@user متبرجه عاهره ماينوخذ بكلامها,offensive,2,shock,1,indirect,0,women,2,gender,2
هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..,offensive,2,indifference,6,direct,1,other,1,other,0
الحريم الحين تنخنق,offensive,2,indifference,6,indirect,0,women,2,origin,1
يلا يا بايره,offensive,2,indifference,6,direct,1,women,2,gender,2
@user وكمن زانية سترت نفسها فغفر الله لها.. وكمن متبرجة جاهرت بالمعصية عذبها الله..,abusive,0,sadness,3,indirect,0,women,2,gender,2
@user @user @user أنا خوه يما قاتلي قلها تقعدي بايرة,disrespectful,3,indifference,6,indirect,0,women,2,other,0
@user يرجال هذا انتاج متعة يعني م يعرف ابوه وين و ماسك كلمة بول البعير و النفط شاف هالكلمتين في تويتر و ازعج… @user,disrespectful,3,disgust,0,indirect,0,other,1,origin,1
بيتعاطوا بول البعير  حمقى بني سعود @url,hateful,1,disgust,0,indirect,0,other,1,origin,1
@user لهدا نقول على شاربي بول البعير الابتعاد عن كرة القدم,disrespectful,3,indifference,6,indirect,0,other,1,other,0
انضرو فى وجه هاذا الخنزير كيف غضب الله عليه خنزير اليهود ابن العاهره المستاجر من زريبة الخنازير تاج راسك محمد ابن س… @url,hateful,1,shock,1,direct,1,individual,0,other,0
ادعت امام مخفر حارة صيدا المدعوة ن. ا. فلسطينية، ان جارها ف. ش. لبناني أقدم على التحرش بابنها القاصر م. موالي… @url,normal,5,fear,4,indirect,0,other,1,other,0
هذا وسخ وذاك اوسخ منه بكذا تعادلة الكفه,offensive,2,indifference,6,indirect,0,other,1,other,0
طال عمره ... طال عمره تركي الشيخ هندوس علي وش أمه,offensive,2,shock,1,direct,1,individual,0,other,0
يقول  صرت اجلس مع مرتي وحريم الجيران  قهوة الضحى,disrespectful,3,disgust,0,indirect,0,women,2,other,0
@user واحدة فاتها قطار الزواج نقولو عليها بايرة هههه,offensive,2,sadness,3,indirect,0,women,2,gender,2
معروف خنزير من يومه,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user لا نوف تقول وجع بشكلك بلهجه جداويه وربي الله لا يوريك من كثر الضحك تطلع خنازير,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
والحريم مع الحريم ..  عناد شي ما صار  ..!!,normal,5,indifference,6,indirect,0,women,2,gender,2
من أمثلة هذه الذنوب الجارية والمنشترة بشكلٍ محزن: (صورة العرض امرأة متبرجة)!,normal,5,confusion,5,indirect,0,women,2,gender,2
خنزير متعصب... سياسية تسب ترامب على الهواء (فيديو) - @url @url,offensive,2,anger,2,direct,1,individual,0,other,0
#في_بلادك_تقدري تعيشي بلا ما تسمعي : عورة ، بلاصتك فالكوزينة ، مسطاشة ، عاهرة ،  بايرة ...,abusive,0,sadness,3,direct,1,women,2,gender,2
يا الله شو انو احنا شعب وسخ و حقير.. @url,disrespectful,3,disgust,0,indirect,0,other,1,origin,1
@user @user اكيد مايبون شرفاء يبون خنازير مثلهم,offensive,2,shock,1,indirect,0,other,1,other,0
بعذرهم لو رقصو كل الشغل مسكنه الحريم  حتى المطاعم واوبر صارن كلهن حريم,disrespectful,3,shock,1,indirect,0,women,2,gender,2
@user هذا عمل من يشربون بول البعير الخلايجه,disrespectful,3,indifference,6,direct,1,other,1,origin,1
@user لعنة الله على ابناء المتعه خنازير قذره لادين ولاضمير,hateful,1,shock,1,direct,1,other,1,religion,3
بايرة = المرأة أو الفتاة عند… @url,normal,5,indifference,6,direct,1,women,2,other,0
همج رعاع شاربين بول البعير @url,offensive,2,anger,2,indirect,0,other,1,origin,1
التحرش والشارع والمجال العام ما يكون آمن للنس… @url,normal,5,indifference,6,indirect,0,women,2,other,0
@user @user قلتلك احمد انا لعصبت لساني وسخ,normal,5,disgust,0,indirect,0,individual,0,other,0
وانت شكوووو يا خنزير  @url,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
ساقو الحريم وللحين ماسقت,offensive,2,confusion,5,indirect,0,women,2,other,0
@user @user بول البعير ، أحسن وأطهر وأنظف من بصاق الولي المعفن ، وأنظف من زواج المتعة اللي كل من هب ودب يركب سبيل .,hateful,1,shock,1,direct,1,other,1,other,0
وينكم يا خنازير ليش محد مكركش علي #dmyourcrushday,offensive,2,shock,1,indirect,0,other,1,other,0
وشلون تقنع الحريم بالبساطه ؟,disrespectful,3,disgust,0,indirect,0,women,2,other,0
ياخي اللاعبين الافارقة على اخر ايامهم يبدون يتشرطون ..,abusive,0,disgust,0,direct,1,african_descent,3,origin,1
@user يجب علينا ان ان نكون متيقضين جدا جتى لا تصبح بلدنا حلبه صراع بين شاربي بول البعير ومفخذي الرضع,abusive,0,indifference,6,indirect,0,other,1,origin,1
أسباب التحرش كتيرة وفي تحرش بيطال حتي المحجبات والمنقبات بس النسبه الاكب… @url,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user @user لا حرج يا صديقي فنسلك المهجن يطابق نسل الكلب بشار وكلاكما شرب من بول البعير ذاته وا… @url,abusive,0,indifference,6,indirect,0,individual,0,other,0
هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..,hateful,1,shock,1,direct,1,other,1,other,0
@user @user خنزير ابن اليهودية لو في رجل فعلاً في مصر اغتال هذا القذر السيسي النجس,hateful,1,shock,1,direct,1,individual,0,other,0
@user هذ اوسخ من الكلب هذا خنزير,hateful,1,anger,2,indirect,0,individual,0,other,0
ولوغ الكلب قيس على خنزير في حكمها,normal,5,anger,2,indirect,0,other,1,other,0
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,normal,5,anger,2,indirect,0,women,2,other,0
@user @user @user نو بايره يعني نبغى؟,offensive,2,disgust,0,direct,1,women,2,gender,2
@user @user اتحرروا من خوف ايران واجهونا بدون ايران يعني اذا ما حصلت بول من البعير يطلع صوج ايران ههههههههه… @url,normal,5,indifference,6,direct,1,other,1,origin,1
@user @user @user لماذا برأيك التحرش اللفظي والجسدي الفاضح في الشوارع والأماكن العامة لايوجد… @url,normal,5,indifference,6,direct,1,other,1,other,0
@user @user هولاء خنازير #حماس .. اتباع الخنزير الأكبر في #الدوحة ..,hateful,1,disgust,0,direct,1,other,1,origin,1
وبعدين هاري بوتر دا جزمة يعني، يعني عرف إن سنيب كان بيحميه من الجزء الأول ومع ذلك فضل يشك فيه...عيل وسخ.,hateful,1,shock,1,direct,1,other,1,other,0
احلي ناس تعيش معاهم الافارقة و احلي و ابيض قلب @url,normal,5,indifference,6,direct,1,african_descent,3,other,0
قاعد اشرب دم خنازير,hateful,1,disgust,0,indirect,0,individual,0,origin,1
و بعدين ده لسه عيل معندوش خبرة التعامل مع الحريم,offensive,2,indifference,6,direct,1,individual,0,other,0
@user ما مبروك حققت الخاأت الاربع خائن خبيث  خبل خنزير,hateful,1,shock,1,direct,1,individual,0,other,0
لازم تاخدها جماهير البيرو علي الحريم المفخدة ال كانو مصدرينهم :d,disrespectful,3,shock,1,indirect,0,women,2,origin,1
@user هو مبيبقاش رايق غير لما نبقى عارفين اننا هندوس على وشهم,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user @user @user @user حياتي اذا كتبت خنازير اكتب وراها كلاب مب كل… @url,offensive,2,indifference,6,direct,1,other,1,other,0
وبخصوص كلمتك دول خنازير مايمشو الا با… @url,abusive,0,anger,2,indirect,0,other,1,other,0
@user @user آه البخاري قال اشربوا بول البعير تمام اصدقك الان,normal,5,disgust,0,direct,1,individual,0,other,0
لأنكم بلد دعارة الكل يحبكم لكن كم ستصمدون يا شاربي بول البعير @user,offensive,2,indifference,6,direct,1,other,1,origin,1
@user @user بس يا بايره انتي كمان خلاص بعد كده مسمعش الكلمه دي,abusive,0,indifference,6,direct,1,individual,0,origin,1
@user ماله شغل سواقه شباب او حريم,normal,5,indifference,6,indirect,0,other,1,gender,2
@user ما تحقدو علينا لانكن اغبياء,hateful,1,sadness,3,indirect,0,other,1,other,0
@user @user @user مانرجع مع خنازير حتى انتو تشبهونهم ما ادري ليهه منقطع معكم زيهم دويله,abusive,0,disgust,0,direct,1,other,1,other,0
@user @user لسنا عرب و هذا الإنسان وسخ و متعجرف و لا نريده في بلدنا فليطور بلده و يخلينا مرتاحين,offensive,2,anger,2,direct,1,individual,0,origin,1
@user @user لا تقلو شرب بول البعير @url,offensive,2,indifference,6,indirect,0,other,1,other,0
نظرته شبه منحرفة,offensive,2,indifference,6,indirect,0,individual,0,other,0
هذول خنازير تاكل زباله وتحمد ربها على المن والمان,disrespectful,3,shock,1,indirect,0,other,1,origin,1
بعد ساعة وربع يحق لجميع الاشخاص التحرش فيني ولن يكونوا عرضة للقانون بما اني بأكمل 18,disrespectful,3,shock,1,direct,1,women,2,other,0
ويظل سلعه بايره في السوق ماحد يشتريه,offensive,2,sadness,3,indirect,0,other,1,other,0
بس لاعيبة الريال خدت حظ الشباب كلهم ف الحريم ب أمانة يعنى,offensive,2,confusion,5,direct,1,other,1,other,0
ولا حد يدعي انه رجل ويجيب سيرة الحريم,normal,5,indifference,6,indirect,0,individual,0,other,0
برنامج ذي الحريم أسرار دا يخلوا اللي يقدم البرنامج أمير كرارة ليه !؟ أختهم الكبيرة مثلا !!,normal,5,disgust,0,indirect,0,women,2,other,0
@user @user انت جالس تكذب على نفسك ياحمار بعيركم المعقّل معترف بلسانه بجلب خنازير شريفه وكلاب العصملي .وفو… @url,offensive,2,indifference,6,direct,1,individual,0,other,0
ا. النظر ايوا التحرش بالنظر لانو مافي أعمى بتحرش,normal,5,anger,2,indirect,0,women,2,gender,2
مش غريب كمية فضايح التحرش في العالم الأول اللي طفت عالسطح على الرغم من كل الانفتاح والتحضر و الرادع القانوني والاجت… @url,abusive,0,disgust,0,indirect,0,other,1,other,0
لك حاج تحكوا كلام وسخ عيب,offensive,2,sadness,3,direct,1,other,1,other,0
لمتييييين لمتيين يا ابشرا ؟ لمتين بايرة لي سنتين ي ابشرا  @user  @user  @user,disrespectful,3,confusion,5,indirect,0,other,1,other,0
ندردش سوالف منحرفة,offensive,2,sadness,3,indirect,0,other,1,other,0
ترند السنه والله ماينفعش نعدي حدث غير مانرمي بظلال التحرش عليه @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user @user إنتوا طلعتوا بس شاطرين بالمواجهة مع الكل بالداخل و مملكة بول البعير و المناشير ضد التيار ا… @url,disrespectful,3,indifference,6,direct,1,other,1,origin,1
ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين,offensive,2,disgust,0,direct,1,women,2,gender,2
@user @user حصل حصل الان سب شعب كامل من بعض متخلفين مصر بشاربي بول البعير وغيره من قذف في الشرف ، الح… @user,hateful,1,sadness,3,indirect,0,other,1,origin,1
@user @user انا من الصومال  ومقيم في السعودية والله كنت من محتفلين بس بطلي كذب أكثر اللي كانون مسوين زحمه الحريم بطلي كذب,normal,5,sadness,3,direct,1,women,2,gender,2
@user @user @user @user ايها الاهبل انا سني ما خصني بالشيعة وكلامي يؤكده ترامب الم يقل بان… @url,hateful,1,disgust,0,direct,1,individual,0,religion,3
ياجماعه موضوع استعمال مزيلات العرق دا ، موضوع هادف و مثمر اكتر من التحرش ، والله محتاجين نتكلم فيو اكتر من اي حاجه… @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user @user @user الدكتور حيدر اللواتي يطهرك ويطهر قبيلتك يالعنز ياشارب بول البعير,disrespectful,3,shock,1,direct,1,individual,0,origin,1
@user والله بول البعير أطهر من وجهك النجس يا جرثومة,hateful,1,disgust,0,direct,1,individual,0,other,0
@user @user @user @user @user عشان انتو بس والاعلام عندنا بس بيوريكوا التحرش… @url,normal,5,shock,1,indirect,0,other,1,origin,1
ليس الان و لكن عندما يحين الوقت سوف تندمون علي كل التهزيق اللي انتو مهزقهوني كاني بايره ده,normal,5,sadness,3,indirect,0,other,1,other,0
@user هذ اوسخ من الكلب هذا خنزير,abusive,0,shock,1,indirect,0,individual,0,other,0
@user @user @user أوصل لفرنسا بس مش اغرق في بول البعير وترامب وايفانكا اغرقهم بفلوسي اغرق وأوصل لفرن… @url,normal,5,indifference,6,indirect,0,other,1,other,0
والوسسخ وسخ ولو غسلتو بموية زمزم…,normal,5,sadness,3,indirect,0,individual,0,other,0
كرم عويس أقامت مأدبة عشاء لزملائها في قناة الخنزيرة اعتقدوا كون والدها يعمل بالجيش الإسرائيلي تعود على أكل اليهود ف… @url,offensive,2,indifference,6,direct,1,individual,0,other,0
@user يمكن، والحين صارت تنصح الحريم لأن صار عندها خبره,normal,5,indifference,6,indirect,0,individual,0,origin,1
التحرش عند الانثى تحرش ..حتى يقوم به الرجل المناسب ليصبح غزلاً !,offensive,2,shock,1,indirect,0,women,2,gender,2
بعد ساعة وربع يحق لجميع الاشخاص التحرش فيني ولن يكونوا عرضة للقانون بما اني بأكمل 18,hateful,1,shock,1,direct,1,women,2,other,0
فتاة متبرجة سافرة ذكرت بالله,disrespectful,3,sadness,3,indirect,0,individual,0,gender,2
مقابل لقمة العيش اصبح بعض الافارقه لقمه صائغه للمجوس الفرس @url,normal,5,shock,1,direct,1,african_descent,3,other,0
@user هاذ خنزير خاين وكلب من خان بلده يعتبر خنزير مشررد لعنه الله,hateful,1,indifference,6,indirect,0,individual,0,other,0
@user هذا الجزائري وسخ وحيوان لعنه الله يازقان,abusive,0,anger,2,indirect,0,individual,0,origin,1
@user كلب وسخ ببلدنا ويهيننا لكن فيه رجال يفركون خشمه كلاب عرب الشمال الله يعز المملكة,offensive,2,indifference,6,indirect,0,other,1,origin,1
عادي ردوا زي كذا بس لو التحرش انقلب لاعتداء جسدي بالض… @url,normal,5,indifference,6,indirect,0,women,2,gender,2
@user ونسيت بول البعير يا اجرب,disrespectful,3,indifference,6,direct,1,individual,0,other,0
